Venda_ID,Loja_ID,Produto_ID,Cliente_ID,Colaborador_ID,Quantidade,Preço Unitário,Data da Venda,Canal de Venda
434,27,304,528,59,23,867.65,2018-08-16 14:10:51,Online
435,522,237,792,199,12,664.96,2017-08-03 16:24:46,Física
436,935,367,727,125,91,186.31,2021-06-21 17:28:02,Física
437,233,40,301,334,27,45.02,2018-01-19 08:29:28,Física
438,983,196,903,348,43,910.04,2014-04-19 11:42:41,Online
439,218,201,936,111,33,884.88,2016-12-31 11:45:55,Física
440,194,389,840,30,26,92.93,2017-04-25 11:33:34,Física
441,719,661,340,194,50,962.03,2021-03-30 04:15:32,Online
442,333,937,105,83,53,48.05,2017-02-06 16:18:05,Física
443,747,543,308,382,62,722.18,2015-10-31 00:21:15,Online
444,270,304,773,215,69,607.63,2015-08-20 07:49:30,Física
445,141,339,205,370,6,533.41,2015-10-31 15:26:40,Online
446,6,598,868,60,33,779.24,2017-01-20 15:28:01,Física
447,125,111,648,349,38,60.36,2021-09-12 06:33:33,Online
448,330,691,924,26,47,225.71,2017-10-17 14:54:55,Física
449,246,188,837,82,63,259.49,2021-01-12 09:15:35,Física
450,669,695,747,283,32,34.88,2020-08-06 03:31:33,Física
451,827,723,931,119,18,345.77,2014-08-07 09:36:25,Online
452,561,978,595,94,26,476.67,2018-03-13 02:55:33,Online
453,562,329,645,437,90,887.66,2014-11-17 17:23:20,Física
454,714,313,866,269,63,524.76,2017-05-21 03:19:33,Física
455,664,655,199,297,35,693.47,2017-04-01 11:42:54,Física
456,364,715,757,451,16,827.14,2015-03-28 00:00:24,Online
457,901,74,317,419,5,452.0,2019-11-17 23:12:55,Online
458,750,153,166,7,50,274.6,2016-02-04 14:21:34,Física
459,204,151,957,196,48,27.61,2020-06-30 04:16:54,Física
460,50,129,34,82,73,892.58,2016-05-01 11:57:44,Física
461,891,223,715,151,61,652.09,2016-12-11 06:53:39,Física
462,919,82,340,38,48,10.57,2021-11-07 06:28:00,Física
463,110,577,917,386,57,14.56,2020-08-20 00:43:46,Online
464,445,582,377,483,6,130.22,2017-01-11 14:24:30,Online
465,809,170,733,381,15,328.89,2016-02-18 14:03:29,Online
466,353,782,80,292,55,130.52,2017-12-01 14:40:39,Online
467,983,236,422,294,90,948.48,2015-05-13 03:07:40,Online
468,316,681,558,107,51,951.98,2015-10-08 23:00:37,Online
469,709,835,177,130,79,841.54,2021-03-15 14:34:48,Online
470,186,987,420,348,96,928.87,2020-12-26 06:53:40,Online
471,609,277,352,222,16,216.47,2018-09-18 15:03:34,Física
472,897,533,137,425,81,520.66,2016-01-12 03:50:00,Online
473,267,144,692,18,63,974.36,2020-01-24 15:31:38,Online
474,766,214,265,13,82,636.66,2020-07-23 17:44:33,Física
475,567,459,658,435,83,278.23,2018-04-12 08:46:05,Online
476,35,511,705,164,21,556.43,2021-01-10 03:12:54,Online
477,737,742,266,219,76,856.93,2016-09-10 00:44:16,Física
478,894,464,403,357,57,469.12,2018-07-12 16:34:30,Física
479,337,475,93,192,63,375.29,2017-01-12 02:23:31,Online
480,882,870,663,40,86,170.9,2019-08-31 06:36:19,Física
481,90,821,167,251,94,140.51,2020-07-22 13:07:49,Física
482,623,427,373,177,59,421.08,2018-08-28 09:39:39,Física
483,959,519,167,418,68,712.0,2017-05-23 07:29:44,Física
484,484,896,329,210,49,520.71,2018-02-19 16:08:04,Física
485,663,617,215,141,37,497.59,2016-07-03 04:04:35,Online
486,953,124,778,35,48,251.46,2021-12-05 04:09:02,Física
487,999,492,808,459,69,846.99,2020-09-24 20:10:54,Física
488,243,505,263,247,14,145.3,2020-05-31 05:46:56,Física
489,294,369,342,331,10,728.02,2016-04-13 12:07:24,Online
490,43,727,166,490,74,620.3,2015-03-29 13:10:06,Física
491,162,699,980,39,31,985.47,2020-04-02 23:49:34,Online
492,9,402,627,20,73,893.54,2021-07-22 04:48:24,Online
493,717,309,873,260,83,672.99,2015-11-09 13:32:25,Física
494,944,264,321,5,76,580.16,2015-03-04 04:01:46,Física
495,417,541,532,481,98,120.25,2020-08-02 01:32:51,Física
496,174,979,939,433,96,766.6,2019-02-15 10:31:16,Física
497,91,795,740,468,17,686.6,2015-06-16 06:17:01,Física
498,912,746,954,222,100,835.76,2015-04-30 10:49:40,Física
499,607,502,339,200,7,132.17,2017-07-07 05:59:39,Física
500,773,488,517,180,45,427.62,2017-04-04 21:46:49,Física
501,16,197,78,82,22,91.77,2014-11-23 22:09:20,Online
502,11,675,519,138,7,914.59,2016-01-15 14:13:48,Online
503,408,577,280,259,86,888.21,2019-03-14 11:18:50,Online
504,252,939,981,442,52,512.76,2014-10-03 21:57:36,Física
505,986,140,201,441,32,621.75,2018-01-22 02:24:53,Online
506,413,377,596,14,25,742.14,2021-12-05 16:37:49,Física
507,911,794,27,228,47,154.01,2017-04-03 12:48:25,Online
508,384,681,690,287,52,681.82,2017-11-02 09:34:54,Online
509,636,896,868,283,35,397.75,2016-12-15 08:30:36,Física
510,85,346,71,102,61,398.32,2021-01-08 22:09:46,Online
511,973,59,821,66,27,842.7,2018-01-01 00:45:34,Física
512,260,4,151,79,5,910.41,2016-03-06 11:11:45,Online
513,422,675,249,22,37,27.04,2017-03-10 06:48:45,Online
514,337,303,334,239,74,866.4,2019-03-11 23:41:33,Física
515,983,300,572,12,9,489.08,2014-08-23 17:53:53,Online
516,741,163,98,91,19,411.41,2014-02-06 05:36:10,Online
517,710,921,411,308,79,813.28,2015-06-08 16:22:54,Online
518,988,50,41,439,11,493.19,2015-12-14 00:20:37,Online
519,416,386,313,141,49,849.53,2017-07-31 23:51:06,Física
520,784,546,736,415,40,353.53,2021-10-25 07:50:03,Física
521,390,452,571,455,72,786.86,2018-10-24 15:59:01,Física
522,705,564,551,283,57,803.13,2021-12-03 09:45:08,Física
523,926,75,808,421,25,994.62,2015-10-23 23:53:39,Física
524,573,521,87,360,32,259.86,2016-04-24 23:58:13,Física
525,657,495,872,10,76,651.08,2014-01-07 15:40:46,Física
526,435,344,596,209,79,772.83,2014-10-29 16:49:36,Física
527,332,202,917,344,27,298.96,2019-05-17 05:22:28,Online
528,734,20,754,136,60,356.71,2014-11-05 10:00:39,Online
529,214,756,327,136,96,625.96,2018-12-26 07:45:27,Online
530,667,672,402,174,1,211.65,2017-03-22 04:15:19,Física
531,65,686,865,136,11,799.95,2014-06-20 03:12:02,Online
532,66,716,340,7,48,686.38,2021-07-04 12:14:21,Física
533,988,259,108,382,1,910.24,2017-04-09 15:09:38,Online
534,459,464,139,121,70,100.77,2014-06-13 08:47:57,Online
535,630,305,766,301,23,127.07,2021-11-11 10:43:28,Física
536,495,239,146,407,48,334.71,2016-09-10 16:06:10,Online
537,69,302,157,394,36,799.16,2019-11-07 03:04:11,Online
538,659,154,522,64,15,885.16,2014-04-05 06:31:32,Física
539,946,691,722,41,71,615.84,2015-05-27 21:48:19,Online
540,321,168,418,389,58,478.92,2015-12-16 18:38:54,Online
541,287,336,174,271,6,314.37,2016-04-12 03:18:22,Física
542,463,984,883,500,53,539.56,2017-08-14 19:42:18,Física
543,407,145,91,314,47,65.99,2018-10-10 12:29:00,Física
544,701,939,80,268,56,311.93,2017-10-22 10:50:32,Física
545,548,784,414,308,59,715.25,2014-04-02 12:23:42,Online
546,176,261,194,404,5,908.9,2018-08-13 13:20:42,Online
547,453,488,31,23,11,186.63,2014-11-07 14:45:15,Física
548,91,327,532,345,72,490.15,2017-04-09 04:55:55,Online
549,822,982,99,279,9,150.5,2014-03-24 05:56:50,Física
550,517,603,826,9,74,510.68,2019-07-31 09:22:23,Física
551,159,291,538,279,99,876.3,2016-10-02 09:01:50,Online
552,261,707,95,241,23,891.85,2017-01-09 04:25:54,Física
553,295,203,761,134,78,14.92,2015-10-17 22:00:04,Física
554,438,227,341,292,34,439.84,2014-06-13 05:43:29,Física
555,358,631,896,200,27,391.13,2019-02-23 09:04:48,Online
556,960,359,503,479,39,296.68,2014-12-25 00:20:41,Física
557,709,828,778,401,21,426.24,2018-06-21 14:28:08,Física
558,978,274,227,122,67,694.03,2019-10-31 21:10:02,Física
559,568,286,872,73,88,620.6,2014-08-06 13:05:16,Online
560,372,985,751,110,32,814.42,2015-03-08 00:37:09,Física
561,533,116,785,78,18,449.63,2017-06-18 01:39:43,Online
562,310,836,27,339,79,80.83,2021-12-05 00:34:21,Física
563,397,155,426,102,30,864.71,2021-05-25 21:24:41,Física
564,881,426,418,144,49,670.67,2017-06-18 11:24:41,Física
565,849,935,472,462,64,809.37,2014-02-17 07:36:54,Online
566,831,155,472,11,39,564.51,2014-05-30 21:14:59,Física
567,714,44,264,267,51,567.96,2018-10-22 06:22:35,Física
568,998,799,246,280,13,585.95,2016-09-24 06:19:06,Online
569,501,13,14,141,44,230.68,2015-10-21 13:26:54,Online
570,153,367,758,481,83,300.72,2021-06-11 07:23:07,Online
571,928,530,881,312,44,816.52,2019-06-23 02:19:38,Online
572,324,204,735,250,33,997.74,2020-04-03 10:08:16,Online
573,465,520,723,160,13,169.57,2014-03-31 06:56:54,Online
574,955,51,618,361,86,119.46,2018-11-09 15:30:13,Online
575,3,815,443,264,31,696.45,2017-12-25 04:03:06,Física
576,118,843,55,9,88,598.41,2014-11-22 15:59:56,Online
577,236,590,738,318,88,18.3,2019-12-16 21:19:15,Online
578,437,461,749,290,85,499.98,2014-12-25 00:10:20,Física
579,871,376,358,178,84,177.01,2020-05-30 15:57:18,Online
580,865,955,2,48,99,526.02,2021-09-14 08:28:30,Física
581,930,441,910,346,3,361.04,2018-02-23 20:03:17,Online
582,232,230,317,157,62,476.85,2018-05-20 04:23:46,Física
583,76,680,107,164,58,481.48,2016-03-23 15:22:46,Física
584,130,934,764,73,48,644.8,2016-04-28 21:14:53,Online
585,825,515,441,449,64,352.67,2017-07-29 18:06:01,Física
586,677,964,109,127,47,569.6,2014-12-07 13:31:28,Física
587,82,260,89,213,87,950.7,2014-08-02 08:12:31,Online
588,6,273,244,420,66,615.87,2014-07-09 01:07:12,Física
589,368,238,318,308,28,444.69,2014-07-23 21:40:33,Física
590,184,692,253,401,69,973.59,2021-02-15 16:54:26,Física
591,202,645,595,261,58,396.45,2017-12-15 21:48:45,Física
592,683,104,714,207,68,636.93,2019-05-04 18:29:44,Física
593,931,280,906,376,86,110.76,2021-12-26 05:43:34,Online
594,250,47,48,294,77,559.94,2021-09-07 23:45:45,Online
595,595,208,44,396,71,621.4,2020-07-09 14:28:51,Online
596,10,254,35,35,76,201.23,2016-06-09 02:29:22,Online
597,327,121,622,500,97,547.86,2018-08-11 12:54:23,Física
598,697,207,92,459,96,720.82,2020-08-23 12:37:16,Física
599,509,131,28,485,57,361.41,2016-10-12 21:59:03,Física
600,741,689,579,163,14,558.72,2020-03-26 19:49:14,Física
601,949,727,636,324,16,799.76,2020-08-08 20:27:04,Online
602,465,632,707,324,29,499.22,2014-09-10 00:01:14,Física
603,81,471,492,449,2,834.36,2018-04-15 01:30:09,Física
604,126,228,379,235,89,100.29,2019-10-01 02:18:18,Online
605,918,100,129,21,7,475.77,2014-03-24 22:10:04,Online
606,293,214,206,494,25,992.33,2017-04-24 11:36:24,Online
607,861,441,582,36,51,691.63,2019-08-07 07:50:49,Online
608,993,341,863,295,71,205.6,2020-02-19 13:31:38,Online
609,383,905,788,41,77,512.25,2021-08-05 17:30:53,Física
610,60,119,734,498,49,514.03,2020-02-27 23:24:16,Online
611,998,496,744,377,99,981.35,2021-03-30 04:18:18,Física
612,291,585,164,77,71,98.16,2016-11-30 21:32:36,Física
613,417,786,277,459,14,984.4,2020-03-12 21:23:27,Online
614,532,891,971,51,63,76.62,2015-11-19 01:38:33,Online
615,239,775,955,385,21,566.91,2021-03-26 00:44:32,Física
616,79,948,224,357,77,233.44,2020-05-08 07:32:43,Online
617,223,695,553,193,70,527.57,2017-01-16 07:08:29,Online
618,690,240,54,291,88,260.94,2014-12-31 13:45:02,Online
619,937,373,639,31,31,653.77,2014-04-11 13:48:31,Online
620,221,665,644,168,16,7.92,2018-02-07 07:33:15,Física
621,580,984,159,13,11,495.25,2017-06-20 06:24:25,Online
622,198,16,510,149,85,885.24,2018-01-16 03:16:13,Online
623,24,650,709,410,75,363.2,2015-04-22 09:28:30,Online
624,327,574,94,252,63,977.57,2015-12-07 08:16:42,Online
625,950,637,612,127,95,256.36,2018-05-30 10:19:27,Física
626,600,830,2,416,91,344.79,2018-01-03 10:35:58,Física
627,69,745,55,189,98,191.93,2021-06-29 13:23:55,Física
628,926,815,547,177,13,799.21,2021-11-04 10:57:18,Online
629,347,475,629,366,25,652.16,2021-08-12 22:04:54,Física
630,833,265,737,18,84,597.51,2020-05-13 03:07:25,Online
631,472,358,967,182,13,205.77,2021-10-24 03:06:23,Física
632,694,104,631,38,14,637.45,2019-01-09 22:19:26,Online
633,756,977,556,421,2,201.81,2016-02-23 16:47:36,Física
634,833,579,858,451,45,507.77,2017-06-29 12:10:51,Online
635,152,422,200,199,45,335.06,2021-07-18 14:24:25,Física
636,111,498,732,431,72,871.31,2017-06-29 07:54:49,Física
637,478,131,17,5,21,980.78,2018-02-24 09:48:38,Física
638,983,524,318,164,47,176.72,2017-08-25 14:49:22,Física
639,788,143,172,121,12,882.65,2018-10-02 21:51:43,Online
640,286,407,790,89,46,610.82,2020-07-08 17:44:01,Online
641,231,199,579,262,54,756.47,2018-11-14 11:33:56,Online
642,456,663,735,484,54,813.77,2019-03-21 16:20:36,Física
643,106,167,911,484,29,459.7,2014-03-22 02:53:11,Online
644,151,697,239,467,63,255.45,2016-11-13 20:45:27,Física
645,3,560,435,192,1,923.85,2015-07-20 11:11:05,Física
646,952,290,478,455,47,154.16,2021-05-08 01:48:04,Física
647,672,359,538,86,26,396.04,2020-01-10 05:13:40,Online
648,863,925,662,347,82,222.79,2014-12-30 22:30:36,Física
649,273,98,418,370,96,928.48,2014-11-28 19:31:42,Online
650,879,352,3,428,47,129.7,2017-06-30 23:32:31,Online
651,532,331,718,352,50,346.42,2018-03-04 02:05:22,Online
652,304,654,383,44,35,280.97,2021-08-01 09:18:46,Online
653,187,650,204,389,1,600.4,2020-12-16 23:57:33,Online
654,260,437,554,89,9,949.81,2020-11-17 04:32:04,Física
655,92,831,442,493,31,286.93,2016-07-12 04:10:41,Online
656,533,970,254,387,89,691.44,2016-01-28 07:46:41,Online
657,267,538,25,297,9,782.72,2019-11-06 10:51:01,Online
658,537,765,635,156,34,233.29,2020-04-06 11:56:57,Online
659,422,588,799,297,99,674.34,2017-12-14 10:58:19,Online
660,179,206,434,437,83,247.0,2015-01-28 04:41:10,Online
661,349,452,864,226,60,457.06,2017-02-10 22:20:38,Online
662,857,375,92,295,27,856.21,2019-02-28 22:02:02,Online
663,263,362,464,256,50,604.68,2017-03-17 17:37:13,Online
664,32,231,567,13,26,568.24,2015-10-01 16:13:24,Online
665,3,688,659,318,50,33.48,2020-05-12 02:17:58,Física
666,199,607,387,294,2,843.85,2019-02-02 14:41:40,Física
667,529,491,536,286,94,792.93,2018-02-01 09:42:51,Física
668,576,369,535,452,25,555.21,2019-07-31 01:35:53,Online
669,422,189,287,346,60,398.43,2019-02-27 04:06:15,Física
670,314,55,104,147,62,446.43,2021-09-22 23:49:50,Online
671,880,522,427,270,78,267.38,2015-03-17 14:53:26,Online
672,990,319,224,134,44,853.76,2014-10-12 08:04:40,Física
673,312,833,184,465,78,116.12,2019-12-21 14:23:44,Física
674,856,330,933,277,62,703.01,2021-08-23 06:53:54,Online
675,746,619,284,30,100,392.32,2016-09-21 20:33:03,Física
676,598,80,978,27,60,989.96,2021-11-25 18:08:48,Física
677,472,140,866,279,70,147.58,2018-06-21 00:59:04,Física
678,911,645,554,398,57,498.66,2018-05-23 09:09:34,Física
679,238,381,112,413,28,779.43,2020-05-29 10:53:16,Online
680,830,881,164,70,46,199.17,2018-10-11 17:05:01,Física
681,832,894,807,64,87,567.56,2017-11-06 19:14:50,Física
682,254,665,536,17,55,831.87,2019-05-12 01:44:39,Física
683,116,925,542,384,96,557.87,2019-10-05 19:27:21,Física
684,957,585,458,436,49,995.45,2021-10-18 11:25:35,Online
685,609,292,264,316,99,924.86,2015-10-22 06:24:58,Física
686,92,320,170,248,52,436.21,2019-02-07 12:35:03,Física
687,684,4,549,369,17,158.46,2021-12-23 08:10:19,Online
688,695,727,77,483,17,917.34,2021-12-02 17:57:16,Online
689,619,49,557,84,51,655.24,2018-09-28 05:21:12,Online
690,722,686,930,216,69,633.08,2014-06-18 11:40:56,Física
691,68,941,777,87,44,427.37,2015-02-26 23:52:25,Física
692,196,296,489,239,48,223.51,2019-11-19 09:05:43,Física
693,24,104,719,300,75,575.31,2018-06-18 08:55:35,Online
694,201,861,637,103,33,415.49,2018-11-17 16:39:44,Física
695,255,837,990,494,20,228.61,2021-03-03 02:22:19,Online
696,632,29,598,406,28,850.63,2021-01-08 21:25:35,Online
697,366,732,663,257,88,579.08,2016-12-05 19:09:14,Física
698,207,758,410,425,87,230.8,2020-08-28 03:00:46,Online
699,56,609,51,81,46,598.63,2016-11-19 00:37:52,Online
700,450,317,615,246,55,913.63,2016-09-16 13:38:21,Online
701,783,930,814,389,82,564.19,2019-04-16 03:27:17,Física
702,310,399,367,201,10,323.46,2015-12-04 10:22:46,Física
703,779,398,296,274,56,494.45,2015-05-17 08:38:39,Online
704,416,705,392,490,80,418.2,2016-09-14 21:12:14,Física
705,449,922,126,407,60,922.11,2016-10-28 23:39:19,Física
706,719,283,6,401,83,620.99,2020-05-09 08:52:32,Física
707,327,852,190,255,90,147.82,2021-01-11 18:21:20,Física
708,87,451,218,327,91,842.07,2017-03-25 23:42:18,Física
709,658,105,886,451,74,910.72,2014-01-31 09:57:13,Online
710,710,670,351,165,81,205.24,2020-11-01 12:26:51,Online
711,978,756,204,362,78,758.6,2021-09-10 08:32:07,Online
712,840,606,725,436,86,97.39,2014-07-14 11:45:08,Física
713,940,888,534,93,12,493.93,2021-10-21 23:54:32,Online
714,558,500,403,349,66,885.84,2016-07-04 01:23:23,Física
715,973,763,164,48,26,702.04,2018-06-02 13:50:02,Online
716,983,149,653,102,69,664.28,2015-08-12 11:00:01,Física
717,103,24,654,126,7,273.54,2020-07-16 18:13:58,Física
718,64,876,781,370,39,918.51,2018-08-02 21:56:33,Online
719,278,109,74,423,85,404.89,2015-04-07 07:46:57,Online
720,989,381,462,209,19,46.62,2014-06-14 21:36:05,Física
721,774,925,331,347,76,923.93,2019-11-26 04:29:33,Online
722,839,9,982,335,77,5.12,2017-10-31 05:04:30,Física
723,897,351,270,480,68,904.26,2019-05-19 07:29:04,Física
724,352,810,169,334,30,406.88,2016-02-19 22:42:00,Física
725,538,474,150,93,35,475.19,2017-05-23 22:04:54,Física
726,488,551,846,62,39,458.5,2018-01-08 05:11:41,Física
727,308,959,90,187,88,827.16,2014-03-18 10:54:49,Online
728,272,471,923,384,62,192.1,2021-07-17 22:03:06,Online
729,778,69,108,12,51,497.23,2018-10-07 17:01:33,Online
730,679,534,351,332,60,685.19,2021-12-12 20:14:40,Online
731,807,977,185,63,94,283.46,2017-05-07 04:00:31,Física
732,364,602,198,353,17,427.59,2015-08-11 12:57:07,Física
733,918,787,706,462,39,406.6,2014-01-31 23:49:34,Online
734,136,650,266,497,99,792.49,2021-10-18 07:04:45,Online
735,714,56,576,32,28,413.56,2015-01-28 20:08:22,Online
736,390,878,807,100,44,954.42,2020-11-11 15:39:42,Online
737,868,156,143,38,20,800.94,2014-07-12 16:21:20,Física
738,472,745,477,284,91,540.77,2017-06-28 19:49:00,Online
739,313,175,590,95,60,120.3,2020-09-26 18:01:59,Online
740,99,38,893,344,98,216.09,2017-05-13 20:35:38,Online
741,321,56,571,104,31,916.61,2014-10-18 11:15:58,Online
742,474,802,443,456,42,391.81,2015-05-29 16:05:55,Online
743,71,687,132,42,94,213.02,2020-03-06 22:50:52,Online
744,505,894,345,139,7,66.22,2020-07-13 02:07:03,Física
745,247,733,144,123,81,631.55,2016-09-25 21:06:21,Física
746,731,884,538,418,6,405.15,2017-02-27 09:04:51,Física
747,883,427,526,308,17,888.83,2014-02-15 05:49:13,Física
748,467,921,220,273,64,27.13,2020-06-08 14:35:54,Online
749,702,368,86,153,50,35.0,2019-04-15 19:57:30,Física
750,124,449,298,465,26,893.54,2017-05-26 19:18:43,Online
751,945,554,66,259,58,500.5,2014-05-11 16:28:58,Online
752,247,57,646,24,21,470.15,2018-06-18 04:34:10,Online
753,255,590,999,444,85,612.79,2020-04-08 22:50:35,Física
754,963,452,103,363,49,859.64,2015-01-08 10:12:55,Online
755,180,576,81,169,78,760.82,2020-09-24 08:32:04,Física
756,715,474,726,317,86,677.73,2014-07-09 22:27:26,Online
757,695,787,322,451,50,847.17,2021-09-14 10:26:26,Online
758,939,680,650,60,57,532.53,2020-12-07 08:05:56,Online
759,190,512,360,140,39,654.04,2018-05-13 04:46:36,Online
760,514,412,865,321,93,435.68,2016-10-20 06:12:20,Online
761,12,71,958,495,34,702.23,2019-04-04 07:46:28,Física
762,534,149,328,192,92,107.84,2016-07-23 05:29:41,Online
763,783,854,451,16,66,874.46,2021-05-27 16:30:21,Física
764,455,922,236,87,75,715.64,2019-10-20 13:55:21,Física
765,982,665,880,387,76,36.15,2017-11-05 05:35:13,Física
766,46,465,408,249,17,940.64,2017-01-08 03:02:36,Física
767,346,136,330,490,91,304.6,2019-03-25 20:34:41,Física
768,360,115,634,210,29,455.72,2014-09-07 12:17:39,Online
769,491,363,459,26,50,498.23,2017-05-24 05:32:21,Online
770,712,982,248,42,72,42.47,2015-11-22 00:53:57,Física
771,331,382,537,314,31,243.89,2016-01-20 12:37:47,Online
772,590,853,182,66,80,45.46,2017-04-15 02:25:03,Física
773,650,949,780,160,68,781.16,2014-05-02 13:26:32,Online
774,464,559,673,249,22,381.69,2014-05-19 04:40:29,Online
775,235,972,895,335,62,996.23,2015-01-13 17:12:51,Física
776,566,982,934,235,43,795.11,2018-02-26 03:11:40,Online
777,177,970,199,351,22,921.47,2018-11-02 15:16:51,Online
778,472,130,474,475,89,384.52,2021-04-14 18:14:32,Física
779,669,561,54,170,56,207.36,2021-07-19 14:05:27,Física
780,363,825,102,457,96,315.91,2018-09-28 10:40:29,Online
