Campanha_ID,Loja_ID,Nome,Canal,Investimento,Vendas Geradas,Data de Início,Data de Fim
254,968,Conectada Impacto Artística,Redes Sociais,818.08,0,2024-12-18 11:37:04,2025-10-21 01:55:36
255,565,Conectada Campanha De Luxo,Redes Sociais,295.2,0,2017-06-27 21:49:13,2017-08-29 07:01:36
256,137,Clássica Campanha Local,TV,201.13,61,2021-02-19 12:44:56,2022-01-18 03:43:23
257,151,Conectada Campanha Urbana,Redes Sociais,697.23,0,2024-10-25 18:43:45,2025-05-28 22:38:57
258,507,Conectada Impacto Sustentável,Redes Sociais,964.29,0,2020-04-24 23:27:26,2020-05-13 22:53:06
259,779,Direta Impacto Online,Email Marketing,865.84,0,2019-11-18 21:03:26,2020-06-17 22:25:18
260,449,Direta Impacto Fitness,Email Marketing,644.93,0,2015-01-22 17:30:45,2015-05-10 03:14:53
261,764,Clássica Promoção Tecnológica,TV,767.83,110,2015-10-03 11:44:35,2016-09-18 04:30:23
262,709,Alvo Promoção Global,Google Ads,537.39,0,2024-10-10 06:26:15,2024-11-12 23:15:33
263,273,Alvo Promoção Nacional,Google Ads,602.33,0,2014-03-15 09:46:22,2014-09-05 00:16:43
264,634,Clássica Campanha Gourmet,TV,379.42,0,2020-09-04 18:34:34,2021-03-13 14:32:55
265,129,Clássica Campanha Tradicional,TV,888.01,1,2023-04-08 20:20:16,2023-11-02 03:29:23
266,631,Alvo Promoção Digital,Google Ads,338.84,0,2024-11-20 10:02:49,2025-05-23 18:09:32
267,53,Alvo Campanha Urbana,Google Ads,742.02,96,2016-05-09 07:07:22,2016-07-08 19:03:24
268,244,Direta Impacto Urbana,Email Marketing,483.85,70,2021-03-11 14:37:45,2021-08-20 04:05:52
269,173,Viral Promoção Nacional,Influenciadores,204.71,0,2024-12-14 10:30:45,2025-06-16 18:37:50
270,687,Alvo Promoção Tecnológica,Google Ads,716.07,129,2020-06-03 13:09:58,2021-06-02 18:30:53
271,669,Direta Impacto Gourmet,Email Marketing,447.9,130,2014-05-27 23:57:51,2014-10-21 19:10:53
272,570,Conectada Promoção De Luxo,Redes Sociais,305.5,0,2021-03-03 07:37:01,2021-11-30 01:00:46
273,806,Viral Campanha Ecológica,Influenciadores,893.86,0,2019-05-11 23:49:17,2019-09-30 11:07:26
274,510,Direta Impacto Local,Email Marketing,399.67,67,2014-07-09 15:35:36,2015-01-26 08:04:24
275,929,Clássica Promoção Global,TV,553.34,0,2019-12-26 10:27:27,2020-08-29 06:08:37
276,259,Viral Impacto Global,Influenciadores,384.36,0,2022-09-22 12:28:57,2023-05-10 11:13:18
277,734,Conectada Campanha Fitness,Redes Sociais,799.77,21,2020-02-07 05:59:43,2020-07-02 13:44:04
278,13,Viral Impacto Tradicional,Influenciadores,479.42,14,2017-04-17 20:02:31,2017-11-23 03:46:19
279,502,Alvo Campanha Vintage,Google Ads,849.91,0,2024-11-30 02:58:30,2024-12-18 21:46:40
280,113,Viral Campanha Clássica,Influenciadores,495.53,0,2023-07-05 06:42:00,2023-09-25 06:06:18
281,967,Clássica Promoção Familiar,TV,444.16,0,2016-01-18 00:32:07,2016-02-28 17:32:19
282,173,Viral Impacto Global,Influenciadores,341.11,0,2021-03-11 23:04:17,2021-04-24 23:43:44
283,298,Clássica Impacto Nacional,TV,486.17,36,2021-03-29 05:10:32,2022-01-30 19:43:16
284,568,Clássica Promoção Artística,TV,570.53,0,2014-09-06 08:30:41,2014-11-25 20:00:30
285,100,Viral Impacto Familiar,Influenciadores,974.89,34,2017-09-17 07:48:34,2018-05-10 04:49:00
286,966,Viral Promoção De Luxo,Influenciadores,305.35,0,2017-04-11 19:20:00,2017-05-02 00:09:11
287,330,Viral Promoção Cultural,Influenciadores,205.18,78,2021-12-10 03:27:32,2022-02-05 04:36:25
288,228,Direta Promoção De Luxo,Email Marketing,495.79,0,2024-06-13 04:08:30,2024-09-12 05:43:06
289,641,Clássica Promoção Local,TV,491.08,0,2021-07-17 23:22:19,2021-09-17 21:08:08
290,277,Conectada Campanha Online,Redes Sociais,524.7,30,2019-11-19 08:05:44,2020-09-27 17:13:13
291,717,Clássica Promoção Digital,TV,332.54,96,2018-08-03 19:09:18,2018-11-29 04:11:25
292,583,Conectada Campanha Cultural,Redes Sociais,264.99,125,2019-08-23 17:01:57,2020-06-01 05:50:43
293,282,Viral Impacto Fitness,Influenciadores,573.68,0,2015-06-23 20:27:59,2016-05-09 06:06:05
294,192,Viral Campanha Nacional,Influenciadores,247.23,0,2022-06-01 09:15:45,2022-09-09 22:43:41
295,961,Direta Promoção Rural,Email Marketing,351.12,0,2024-09-11 08:47:28,2025-03-14 12:31:19
296,862,Clássica Promoção De Luxo,TV,980.16,31,2024-04-30 17:28:43,2025-04-15 16:45:45
297,501,Viral Impacto Cultural,Influenciadores,423.54,0,2018-01-14 03:14:33,2018-03-18 16:37:32
298,824,Alvo Promoção Inovação,Google Ads,308.8,75,2018-02-13 22:39:06,2018-11-23 10:11:45
299,376,Direta Impacto Nacional,Email Marketing,666.17,100,2014-12-05 05:58:19,2015-09-24 03:49:55
300,962,Conectada Impacto Vintage,Redes Sociais,770.2,61,2021-10-15 04:25:09,2022-01-21 20:31:52
301,349,Conectada Impacto Contemporânea,Redes Sociais,985.25,0,2020-12-23 15:05:20,2021-03-25 02:46:55
302,17,Conectada Promoção Fitness,Redes Sociais,254.51,31,2016-09-06 15:53:38,2017-07-18 10:31:25
303,534,Clássica Campanha Gourmet,TV,252.28,0,2019-03-18 10:39:58,2019-06-10 06:22:40
304,461,Alvo Impacto Contemporânea,Google Ads,892.79,0,2014-09-07 19:01:14,2014-12-21 09:35:12
305,524,Clássica Promoção Fitness,TV,390.55,0,2019-05-27 12:09:58,2019-07-12 03:19:23
306,151,Alvo Promoção Familiar,Google Ads,404.4,35,2021-08-19 04:30:52,2022-05-21 02:48:10
307,459,Conectada Campanha Cultural,Redes Sociais,247.18,0,2017-12-06 12:11:25,2018-08-24 09:39:44
308,972,Conectada Promoção Cultural,Redes Sociais,989.75,0,2019-05-04 07:29:36,2019-07-25 08:47:52
309,513,Clássica Promoção Tradicional,TV,275.84,51,2018-08-22 00:47:32,2019-04-27 16:09:48
310,970,Direta Campanha Retro,Email Marketing,410.44,0,2014-10-24 08:23:13,2015-03-15 21:28:55
311,92,Direta Campanha Sustentável,Email Marketing,856.28,0,2023-12-15 06:50:47,2024-07-06 08:59:15
312,502,Viral Promoção Nacional,Influenciadores,998.68,210,2022-08-25 22:06:37,2023-04-15 11:24:54
313,363,Viral Promoção Tecnológica,Influenciadores,509.25,0,2019-09-03 19:49:46,2019-10-13 15:21:19
314,531,Direta Promoção Tradicional,Email Marketing,235.32,0,2023-10-22 08:03:29,2024-07-10 07:35:10
315,471,Direta Campanha Fitness,Email Marketing,266.48,67,2016-02-22 04:44:26,2016-08-01 15:31:39
316,839,Viral Campanha Inovação,Influenciadores,413.33,0,2024-07-29 18:56:31,2024-08-21 03:43:01
317,373,Alvo Promoção Urbana,Google Ads,775.04,0,2021-01-27 15:26:19,2021-09-14 04:31:23
318,250,Direta Promoção Desportiva,Email Marketing,828.35,40,2017-07-08 01:15:06,2018-04-15 17:50:03
319,558,Conectada Promoção Tradicional,Redes Sociais,643.24,87,2024-05-16 00:39:08,2025-04-24 05:36:58
320,239,Alvo Campanha Sustentável,Google Ads,437.54,157,2014-11-24 18:47:11,2015-07-22 16:12:23
321,343,Viral Campanha De Luxo,Influenciadores,651.01,24,2017-04-08 02:54:37,2017-06-02 08:59:11
322,59,Viral Promoção Desportiva,Influenciadores,578.03,49,2014-12-29 23:33:23,2015-10-27 10:07:32
323,855,Alvo Campanha Local,Google Ads,744.75,0,2015-11-16 11:16:35,2016-03-20 07:12:24
324,787,Alvo Promoção Digital,Google Ads,540.39,0,2024-12-11 15:50:16,2025-04-11 12:30:45
325,696,Conectada Promoção Contemporânea,Redes Sociais,941.5,0,2015-08-31 09:40:17,2016-04-22 23:34:05
326,620,Direta Promoção Clássica,Email Marketing,323.14,0,2018-06-16 11:06:16,2018-11-29 12:23:31
327,405,Direta Impacto Contemporânea,Email Marketing,842.0,0,2023-10-23 16:06:26,2024-01-20 08:00:32
328,127,Clássica Impacto Tecnológica,TV,572.64,0,2020-09-07 12:44:46,2020-11-02 18:07:34
329,374,Alvo Promoção Tecnológica,Google Ads,998.75,57,2021-11-03 03:34:58,2022-07-13 13:46:02
330,923,Conectada Campanha Retro,Redes Sociais,715.16,0,2022-01-08 06:12:03,2022-04-04 13:53:00
331,724,Conectada Impacto Ecológica,Redes Sociais,369.94,0,2015-02-08 07:48:10,2015-05-11 19:44:28
332,405,Alvo Impacto Vintage,Google Ads,297.85,24,2019-07-22 05:19:29,2020-07-07 02:43:20
333,232,Clássica Promoção Retro,TV,979.32,149,2019-11-09 06:41:54,2020-07-26 10:13:13
334,202,Clássica Impacto Vintage,TV,275.97,45,2023-02-03 01:31:33,2023-05-04 14:11:06
335,464,Alvo Impacto Local,Google Ads,533.45,0,2024-11-20 06:43:07,2025-05-19 01:05:06
336,676,Viral Campanha Nacional,Influenciadores,706.21,96,2020-03-17 19:27:01,2020-06-22 09:49:34
337,650,Clássica Impacto Contemporânea,TV,927.43,73,2020-08-13 16:31:11,2021-02-02 02:12:30
338,489,Alvo Campanha Artística,Google Ads,724.12,99,2020-04-08 23:56:34,2020-07-25 06:44:50
339,929,Clássica Promoção Retro,TV,424.74,0,2021-04-04 05:58:04,2021-08-03 16:45:37
340,888,Alvo Promoção Urbana,Google Ads,218.73,0,2020-03-26 19:17:33,2020-08-03 09:17:25
341,779,Clássica Promoção De Luxo,TV,434.08,0,2017-12-26 11:08:58,2018-01-26 06:12:22
342,574,Clássica Impacto Tradicional,TV,230.89,0,2014-11-18 03:44:53,2015-03-27 13:53:28
343,918,Alvo Campanha Online,Google Ads,362.15,0,2021-06-23 17:19:31,2021-12-31 17:26:37
344,98,Viral Impacto Contemporânea,Influenciadores,447.3,0,2020-05-01 01:45:35,2020-08-29 20:27:13
345,457,Alvo Promoção Local,Google Ads,520.93,30,2020-12-24 01:39:35,2021-06-29 18:43:11
346,411,Clássica Impacto Local,TV,748.32,0,2023-10-02 17:15:28,2023-11-24 03:23:43
347,558,Direta Promoção Contemporânea,Email Marketing,952.22,76,2018-04-30 18:22:08,2019-03-22 06:11:55
348,338,Viral Promoção Cultural,Influenciadores,367.75,2,2015-10-01 07:51:28,2016-05-14 18:35:23
349,988,Alvo Campanha Online,Google Ads,208.58,0,2020-07-28 14:09:17,2020-10-01 11:07:22
350,89,Clássica Campanha Retro,TV,425.58,0,2020-08-23 09:36:40,2020-10-09 18:59:49
351,305,Viral Campanha Ecológica,Influenciadores,861.01,74,2018-09-23 13:01:43,2019-06-21 08:23:51
352,891,Clássica Campanha Vintage,TV,644.66,0,2023-02-15 12:25:43,2023-04-09 23:42:35
353,562,Viral Impacto Inovação,Influenciadores,855.72,81,2024-08-03 04:05:49,2025-05-06 13:22:01
354,159,Clássica Promoção Fitness,TV,489.41,20,2016-05-20 02:19:27,2016-06-29 03:08:07
355,617,Conectada Campanha Fitness,Redes Sociais,214.71,44,2024-03-22 09:43:46,2025-03-16 08:37:38
356,269,Alvo Promoção Contemporânea,Google Ads,823.78,0,2021-06-11 03:05:21,2021-07-08 06:56:50
357,269,Conectada Impacto Contemporânea,Redes Sociais,242.42,0,2024-03-23 04:29:59,2024-10-05 06:50:55
358,286,Conectada Impacto Desportiva,Redes Sociais,511.73,33,2023-08-08 01:33:43,2024-03-12 21:46:19
359,351,Clássica Impacto Vintage,TV,568.23,82,2021-03-16 02:57:51,2022-02-17 15:24:55
360,179,Direta Promoção Urbana,Email Marketing,355.6,8,2019-08-30 16:11:49,2019-10-16 23:42:58
361,24,Direta Impacto Rural,Email Marketing,463.57,15,2019-03-28 22:37:32,2019-11-10 15:01:31
362,859,Conectada Promoção Inovação,Redes Sociais,802.27,88,2023-05-25 17:36:10,2023-11-12 18:45:10
363,273,Clássica Campanha Digital,TV,577.66,24,2015-01-24 12:03:50,2015-12-16 14:37:27
364,344,Direta Promoção Retro,Email Marketing,293.77,63,2022-01-03 18:14:38,2022-09-05 01:52:48
365,799,Viral Impacto Ecológica,Influenciadores,250.8,138,2017-02-25 20:10:51,2017-12-19 22:52:26
366,723,Clássica Promoção Vintage,TV,318.63,0,2021-03-07 17:29:46,2021-11-16 22:19:24
367,348,Clássica Campanha Fitness,TV,248.97,0,2020-01-09 06:17:05,2020-04-02 19:26:46
368,521,Conectada Promoção Nacional,Redes Sociais,529.86,98,2020-12-12 09:05:53,2021-05-25 10:11:01
369,978,Viral Campanha Inovação,Influenciadores,478.51,0,2015-07-22 12:52:05,2015-10-07 21:41:27
370,922,Viral Campanha Digital,Influenciadores,721.54,94,2018-01-30 06:52:44,2018-09-03 08:30:59
371,171,Clássica Promoção Contemporânea,TV,283.56,0,2021-06-15 07:23:04,2021-10-03 14:53:10
372,954,Direta Impacto Global,Email Marketing,339.14,84,2016-12-03 21:35:27,2017-07-04 09:15:58
373,510,Viral Campanha Global,Influenciadores,590.8,0,2015-04-25 18:00:09,2016-02-15 06:35:42
374,27,Alvo Campanha Artística,Google Ads,638.69,231,2021-04-01 00:27:11,2022-03-17 19:24:28
375,136,Viral Impacto Fitness,Influenciadores,809.95,108,2022-07-20 02:26:36,2023-05-18 01:18:48
376,397,Alvo Promoção Cultural,Google Ads,364.57,64,2021-02-05 19:12:31,2021-10-18 22:29:11
377,587,Conectada Impacto Local,Redes Sociais,893.34,0,2015-02-10 03:04:35,2015-06-29 15:25:18
378,517,Alvo Promoção Global,Google Ads,310.1,155,2022-01-29 07:58:43,2022-10-23 20:32:25
379,822,Viral Campanha Rural,Influenciadores,988.69,127,2014-04-23 01:35:05,2014-11-23 02:59:59
380,860,Direta Impacto Cultural,Email Marketing,927.49,50,2015-04-16 06:45:31,2015-11-03 11:12:35
381,709,Clássica Promoção De Luxo,TV,479.75,0,2014-05-14 19:57:50,2014-08-07 00:04:19
382,950,Conectada Impacto Familiar,Redes Sociais,713.71,0,2023-04-22 04:02:35,2023-05-25 02:56:51
383,985,Alvo Promoção Tradicional,Google Ads,684.79,23,2021-11-16 09:23:43,2022-09-02 10:24:45
384,867,Clássica Promoção Tecnológica,TV,775.64,119,2021-04-10 02:07:40,2022-03-24 22:26:10
385,529,Viral Impacto Fitness,Influenciadores,912.36,0,2019-06-20 09:21:32,2019-10-07 23:37:15
386,168,Clássica Campanha Nacional,TV,719.55,224,2021-07-08 01:36:39,2022-03-12 04:10:07
387,21,Conectada Campanha Vintage,Redes Sociais,907.57,84,2017-06-11 02:33:45,2017-09-02 21:11:51
388,962,Direta Impacto Fitness,Email Marketing,671.6,3,2016-06-26 13:05:30,2017-03-08 11:50:58
389,209,Clássica Promoção Familiar,TV,594.57,0,2024-09-19 16:36:26,2024-12-14 04:13:53
390,404,Clássica Promoção Inovação,TV,970.5,0,2020-02-20 04:30:52,2020-08-14 16:51:16
391,804,Direta Impacto Retro,Email Marketing,445.24,0,2015-12-31 06:06:46,2016-01-31 21:08:35
392,591,Viral Promoção Retro,Influenciadores,912.08,135,2014-10-06 11:09:32,2015-09-22 23:02:41
393,91,Direta Campanha Ecológica,Email Marketing,227.75,91,2019-12-02 08:43:31,2020-06-04 16:03:40
394,557,Conectada Impacto Global,Redes Sociais,214.26,0,2016-03-07 06:09:38,2016-04-08 08:39:40
395,907,Alvo Promoção Inovação,Google Ads,743.78,77,2015-07-28 01:46:03,2015-12-31 06:03:33
396,379,Viral Promoção De Luxo,Influenciadores,970.0,0,2023-11-10 07:22:40,2024-03-31 12:30:52
397,804,Conectada Campanha Nacional,Redes Sociais,779.31,0,2024-06-24 18:50:58,2024-08-24 14:30:22
398,135,Alvo Impacto Global,Google Ads,804.37,0,2021-07-13 01:05:43,2022-06-09 22:30:09
399,10,Conectada Impacto Nacional,Redes Sociais,734.64,117,2014-05-23 23:40:05,2015-01-13 01:32:16
400,29,Viral Impacto Artística,Influenciadores,801.31,77,2022-12-15 15:40:39,2023-08-27 09:23:06
401,11,Direta Promoção Global,Email Marketing,208.02,0,2017-07-21 22:36:47,2017-10-29 04:00:49
402,858,Viral Campanha Fitness,Influenciadores,533.43,0,2024-09-02 17:41:29,2025-05-29 14:25:45
403,93,Viral Impacto Urbana,Influenciadores,243.59,0,2020-01-16 20:26:23,2020-04-01 22:09:41
404,340,Viral Impacto De Luxo,Influenciadores,789.39,87,2017-09-10 01:32:30,2018-05-05 08:17:12
405,699,Viral Impacto Vintage,Influenciadores,232.73,1,2018-02-12 19:47:22,2018-05-18 13:04:54
406,345,Direta Campanha Vintage,Email Marketing,837.77,0,2019-09-24 20:20:30,2019-12-28 09:09:20
407,556,Conectada Impacto Online,Redes Sociais,796.56,0,2016-10-31 05:24:00,2017-08-26 10:47:03
408,846,Alvo Promoção Tradicional,Google Ads,461.17,109,2023-10-02 16:17:30,2024-03-11 14:57:57
409,35,Conectada Promoção Artística,Redes Sociais,633.95,0,2022-01-17 17:15:43,2022-06-28 07:36:40
410,683,Conectada Campanha Vintage,Redes Sociais,649.55,0,2018-07-21 12:59:07,2018-12-14 23:37:33
411,577,Viral Campanha Vintage,Influenciadores,267.74,135,2022-10-20 19:49:31,2023-09-24 15:03:47
412,287,Alvo Impacto Cultural,Google Ads,580.01,94,2019-01-18 19:18:40,2019-08-27 14:24:26
413,336,Alvo Impacto Gourmet,Google Ads,786.5,78,2015-10-22 17:57:37,2016-05-31 05:28:07
414,722,Viral Promoção Ecológica,Influenciadores,560.38,0,2018-04-01 15:32:34,2019-01-05 01:18:34
415,75,Conectada Impacto Online,Redes Sociais,834.67,72,2022-08-11 19:18:17,2022-09-22 12:53:23
416,199,Alvo Campanha Retro,Google Ads,460.55,71,2019-12-14 07:40:39,2020-08-23 17:12:32
417,401,Conectada Impacto Clássica,Redes Sociais,904.66,14,2016-11-14 21:02:10,2017-05-19 18:01:55
418,821,Alvo Campanha Sustentável,Google Ads,244.95,89,2024-09-10 15:05:17,2025-01-28 21:31:01
419,986,Viral Promoção Cultural,Influenciadores,268.53,173,2023-11-25 17:20:24,2024-11-03 08:49:20
420,889,Alvo Campanha Cultural,Google Ads,605.97,75,2016-07-29 20:01:03,2016-12-02 17:16:48
421,473,Alvo Promoção Fitness,Google Ads,318.76,80,2017-09-05 08:02:02,2018-06-23 14:08:20
422,965,Viral Campanha Cultural,Influenciadores,814.22,0,2017-06-27 19:28:43,2017-09-19 10:41:36
423,263,Alvo Promoção Familiar,Google Ads,406.45,0,2020-09-20 03:05:27,2020-11-09 16:05:42
424,843,Clássica Promoção Ecológica,TV,938.89,79,2022-09-12 11:22:16,2023-02-01 12:26:20
425,424,Clássica Promoção Rural,TV,816.8,49,2021-10-26 18:22:13,2022-09-18 03:43:34
426,183,Conectada Impacto Digital,Redes Sociais,674.84,0,2018-05-11 16:02:56,2018-05-27 01:51:56
427,913,Conectada Campanha Desportiva,Redes Sociais,284.8,25,2020-11-06 03:32:49,2021-07-07 05:45:34
428,757,Viral Campanha Gourmet,Influenciadores,644.87,0,2018-04-05 22:00:41,2018-04-25 04:48:52
429,629,Viral Promoção Tecnológica,Influenciadores,623.71,0,2019-11-19 05:57:46,2020-02-29 22:25:17
430,912,Direta Campanha De Luxo,Email Marketing,282.44,0,2017-05-04 04:33:37,2018-03-11 02:57:39
431,238,Viral Campanha Local,Influenciadores,802.5,76,2018-11-25 04:55:02,2019-08-28 22:28:45
432,262,Clássica Promoção Desportiva,TV,649.25,87,2015-12-07 15:43:21,2016-03-02 18:46:18
433,929,Alvo Impacto Online,Google Ads,696.64,214,2018-09-18 11:03:37,2019-06-17 15:46:45
434,790,Viral Campanha Digital,Influenciadores,431.26,0,2024-09-24 00:18:09,2024-11-22 21:00:24
435,834,Direta Campanha Clássica,Email Marketing,994.47,77,2022-10-13 21:25:29,2023-06-30 20:28:42
436,846,Alvo Campanha Ecológica,Google Ads,632.62,0,2024-10-11 03:56:11,2025-08-02 20:46:27
437,425,Alvo Campanha Gourmet,Google Ads,697.34,44,2022-01-31 15:05:13,2022-06-05 08:20:34
438,683,Direta Impacto Local,Email Marketing,858.86,91,2024-01-03 07:29:17,2024-12-29 03:57:08
439,421,Viral Campanha De Luxo,Influenciadores,253.01,47,2019-12-17 20:44:15,2020-11-06 05:02:24
440,718,Viral Impacto Vintage,Influenciadores,724.91,0,2024-04-26 18:42:34,2024-07-02 20:13:00
441,885,Alvo Campanha Rural,Google Ads,768.46,104,2017-09-26 05:09:38,2018-02-09 03:37:04
442,597,Viral Campanha Urbana,Influenciadores,988.06,70,2022-02-28 12:45:54,2023-01-30 06:43:26
443,816,Viral Campanha Tradicional,Influenciadores,857.82,70,2020-12-27 19:59:04,2021-08-24 01:49:01
444,693,Alvo Impacto Local,Google Ads,527.68,0,2023-12-20 15:15:37,2024-02-14 13:12:25
445,941,Viral Promoção Global,Influenciadores,404.34,74,2016-10-13 19:53:46,2017-09-12 06:15:55
446,461,Clássica Impacto Rural,TV,749.22,117,2015-02-16 18:01:50,2015-11-20 04:59:47
447,415,Clássica Promoção Contemporânea,TV,205.55,40,2017-12-14 08:19:36,2018-10-23 08:24:10
448,565,Conectada Campanha Digital,Redes Sociais,427.47,0,2021-10-19 17:54:35,2022-01-31 21:52:14
449,153,Viral Promoção Artística,Influenciadores,671.23,0,2016-12-19 22:53:46,2017-03-24 08:34:50
450,922,Clássica Promoção Digital,TV,452.84,98,2018-09-08 15:27:49,2019-01-20 02:07:39
451,546,Alvo Promoção Tecnológica,Google Ads,790.45,229,2018-10-10 20:06:09,2019-06-22 14:24:19
452,22,Alvo Impacto Tradicional,Google Ads,763.32,0,2021-10-29 13:25:32,2022-01-22 19:34:05
453,657,Clássica Promoção Clássica,TV,633.08,73,2021-10-26 17:25:55,2022-01-12 19:39:19
454,802,Alvo Promoção Ecológica,Google Ads,507.3,0,2016-10-03 08:30:43,2016-11-26 19:56:45
455,570,Viral Promoção Retro,Influenciadores,569.39,51,2023-07-05 01:56:07,2024-04-27 18:25:32
456,285,Direta Campanha Sustentável,Email Marketing,457.48,0,2015-04-03 09:43:05,2015-05-02 03:32:51
457,434,Viral Campanha Clássica,Influenciadores,834.1,104,2018-05-09 00:28:51,2018-07-30 08:42:46
458,926,Direta Campanha Artística,Email Marketing,605.7,0,2022-08-08 18:16:00,2022-11-18 17:08:57
459,929,Alvo Impacto Local,Google Ads,891.1,131,2023-05-01 19:48:08,2024-03-23 13:27:40
460,205,Direta Campanha Contemporânea,Email Marketing,375.98,18,2021-01-11 02:36:26,2021-03-17 18:57:03
461,477,Conectada Promoção Sustentável,Redes Sociais,460.23,0,2015-11-15 21:27:47,2015-12-30 14:55:01
462,628,Direta Impacto Inovação,Email Marketing,750.14,53,2014-07-07 03:09:15,2015-02-22 23:53:39
463,876,Direta Campanha Urbana,Email Marketing,611.52,0,2014-06-02 05:45:27,2014-09-06 04:37:04
464,917,Viral Promoção Cultural,Influenciadores,350.11,97,2017-01-30 14:06:24,2017-08-26 23:43:54
465,350,Clássica Impacto Clássica,TV,538.47,0,2021-08-04 13:30:09,2022-02-08 23:20:12
466,86,Conectada Impacto Online,Redes Sociais,457.67,0,2023-02-19 19:04:20,2023-07-19 20:46:22
